ref,predict,id,code
0,1.0,HumanEval_17_parse_music,"
std::vector<long> parse_music(std::string music_string) {
    std::vector<long> result;
    long count = 0;
    for (size_t i = 0; i < music_string.size(); ++i) {
        if (music_string[i] == 'o') {
            if (i + 1 < music_string.size() && music_string[i + 1] == '|') {
                count = 4;
                i++;
            } else {
                count = 1;
            }
        } else if (music_string[i] == '.') {
            if (i + 1 < music_string.size() && music_string[i + 1] == '|') {
                count = 1;
                i++;
            }
        }
        result.push_back(count);
    }
    return result;"
1,1.0,HumanEval_17_parse_music,"

std::vector<long> parse_music(std::string music_string) {
    std::vector<long> beats;
    std::istringstream iss(music_string);
    std::string note;

    while (iss >> note) {
        if (note == ""o"") {
            beats.push_back(4);
        } else if (note == ""o|"") {
            beats.push_back(2);
        } else if (note == "".|"") {
            beats.push_back(1);
        }
    }

    return beats;"
1,1.0,HumanEval_17_parse_music,"
std::vector<long> parse_music(std::string music_string) {
    std::vector<long> beats;
    std::stringstream ss(music_string);
    std::string note;

    while (ss >> note) {
        if (note == ""o"") {
            beats.push_back(4);
        } else if (note == ""o|"") {
            beats.push_back(2);
        } else if (note == "".|"") {
            beats.push_back(1);
        } else {
            assert(false);  // Invalid note
        }
    }

    return beats;
"
1,1.0,HumanEval_17_parse_music,"
std::vector<long> parse_music(std::string music_string) {
    std::vector<long> result;
    std::istringstream iss(music_string);
    std::string note;
    while (iss >> note) {
        if (note == ""o"") {
            result.push_back(4);
        } else if (note == ""o|"") {
            result.push_back(2);
        } else if (note == "".|"") {
            result.push_back(1);
        }
    }
    return result;"
1,1.0,HumanEval_17_parse_music,"

std::vector<long> parse_music(std::string music_string) {
    std::vector<long> beats;
    std::stringstream ss(music_string);
    std::string note;

    while (ss >> note) {
        if (note == ""o"") {
            beats.push_back(4);
        } else if (note == ""o|"") {
            beats.push_back(2);
        } else if (note == "".|"") {
            beats.push_back(1);
        }
    }

    return beats;"
1,1.0,HumanEval_17_parse_music,"

std::vector<long> parse_music(std::string music_string) {
    std::vector<long> beats;
    std::stringstream ss(music_string);
    std::string note;
    while (ss >> note) {
        if (note == ""o"") {
            beats.push_back(4);
        } else if (note == ""o|"") {
            beats.push_back(2);
        } else if (note == "".|"") {
            beats.push_back(1);
        }
    }
    return beats;"
1,1.0,HumanEval_17_parse_music,"

std::vector<long> parse_music(std::string music_string) {
    std::vector<long> beats;
    std::stringstream ss(music_string);
    std::string note;
    while (ss >> note) {
        if (note == ""o"") {
            beats.push_back(4);
        } else if (note == ""o|"") {
            beats.push_back(2);
        } else if (note == "".|"") {
            beats.push_back(1);
        } else {
            // This should never happen because the input is guaranteed to be valid.
            assert(false);
        }
    }
    return beats;
"
0,1.0,HumanEval_17_parse_music,"

std::vector<long> parse_music(std::string music_string) {
    std::vector<long> beats;
    std::stringstream ss(music_string);
    char c;
    while (ss >> c) {
        switch (c) {
            case 'o':
                beats.push_back(4);
                break;
            case '|':
                if (ss.peek() == '.') {
                    ss.ignore();
                    beats.push_back(1);
                } else if (ss.peek() == 'o') {
                    ss.ignore();
                    beats.push_back(2);
                }
                break;
            default:
                assert(false);
        }
    }
    return beats;
"
0,1.0,HumanEval_79_decimal_to_binary,"
std::string decimal_to_binary(long decimal) {
    std::string binary = """";
    while (decimal > 0) {
        binary = std::to_string(decimal % 2) + binary;
        decimal /= 2;
    }
    return ""db"" + binary + ""db"";
"
0,1.0,HumanEval_79_decimal_to_binary,"
std::string decimal_to_binary(long decimal) {
    std::string binary = """";
    while (decimal > 0) {
        binary = std::to_string(decimal % 2) + binary;
        decimal /= 2;
    }
    return ""db"" + binary + ""db"";"
0,1.0,HumanEval_79_decimal_to_binary,"

std::string decimal_to_binary(long decimal) {
    std::string binary = """";
    while (decimal > 0) {
        binary = std::to_string(decimal % 2) + binary;
        decimal /= 2;
    }
    while (binary.size() < 8) {
        binary = ""0"" + binary;
    }
    return ""db"" + binary + ""db"";"
0,1.0,HumanEval_79_decimal_to_binary,"
std::string decimal_to_binary(long decimal) {
    std::string binary = """";
    while (decimal > 0) {
        binary = std::to_string(decimal % 2) + binary;
        decimal /= 2;
    }
    return ""db"" + binary + ""db"";
"
0,1.0,HumanEval_79_decimal_to_binary,"

std::string decimal_to_binary(long decimal) {
    std::string binary = """";
    while (decimal > 0) {
        binary = std::to_string(decimal % 2) + binary;
        decimal /= 2;
    }
    // Add leading zeros to make the length a multiple of 4
    while (binary.length() % 4 != 0) {
        binary = ""0"" + binary;
    }
    // Insert 'db' at the beginning and end of the string
    binary = ""db"" + binary + ""db"";
    return binary;"
0,1.0,HumanEval_79_decimal_to_binary,"

std::string decimal_to_binary(long decimal) {
    std::string binary = """";
    while(decimal > 0) {
        binary = std::to_string(decimal % 2) + binary;
        decimal /= 2;
    }
    return ""db"" + binary + ""db"";
"
0,1.0,HumanEval_79_decimal_to_binary,"

std::string decimal_to_binary(long decimal) {
    std::string binary = """";
    while (decimal > 0) {
        binary = std::to_string(decimal % 2) + binary;
        decimal /= 2;
    }
    while (binary.length() < 8) {
        binary = ""0"" + binary;
    }
    return ""db"" + binary + ""db"";"
0,1.0,HumanEval_79_decimal_to_binary,"
std::string decimal_to_binary(long decimal) {
    std::string binary = """";
    while (decimal > 0) {
        binary = std::to_string(decimal % 2) + binary;
        decimal /= 2;
    }
    return ""db"" + binary + ""db"";"
0,1.0,HumanEval_79_decimal_to_binary,"
std::string decimal_to_binary(long decimal) {
    std::string binary = """";
    while(decimal > 0) {
        binary = std::to_string(decimal % 2) + binary;
        decimal /= 2;
    }
    return ""db"" + binary + ""db"";
"
0,1.0,HumanEval_79_decimal_to_binary,"
std::string decimal_to_binary(long decimal) {
    std::string binary = """";
    while (decimal > 0) {
        binary = std::to_string(decimal % 2) + binary;
        decimal /= 2;
    }
    return ""db"" + binary + ""db"";
"
1,1.0,HumanEval_14_all_prefixes,"
#include<assert.h>
#include<bits/stdc++.h>

// Return vector of all prefixes from shortest to longest of the input string
std::vector<std::string> all_prefixes(std::string str) {
    std::vector<std::string> prefixes;
    for (size_t i = 0; i < str.size(); i++) {
        prefixes.push_back(str.substr(0, i + 1));
    }
    return prefixes;
"
0,0.0,HumanEval_14_all_prefixes,"
    std::vector<std::string> prefixes;
    for (size_t i = 0; i < string.size(); i++) {
        prefixes.push_back(string.substr(0, i + 1));
    }
    return prefixes;"
1,1.0,HumanEval_14_all_prefixes,"
#include<assert.h>
#include<bits/stdc++.h>

// Return vector of all prefixes from shortest to longest of the input string
std::vector<std::string> all_prefixes(std::string str) {
    std::vector<std::string> prefixes;
    for (size_t i = 0; i < str.size(); i++) {
        prefixes.push_back(str.substr(0, i+1));
    }
    return prefixes;
"
0,0.0,HumanEval_14_all_prefixes,"
    std::vector<std::string> prefixes;
    for (size_t i = 0; i < string.size(); i++) {
        prefixes.push_back(string.substr(0, i+1));
    }
    return prefixes;"
0,0.0,HumanEval_14_all_prefixes,"
    std::vector<std::string> result;
    for (size_t i = 0; i < string.size(); i++) {
        result.push_back(string.substr(0, i + 1));
    }
    return result;"
0,0.0,HumanEval_14_all_prefixes,"
    std::vector<std::string> result;
    for (int i = 0; i < string.size(); i++) {
        result.push_back(string.substr(0, i + 1));
    }
    return result;"
0,0.0,HumanEval_14_all_prefixes,"
    std::vector<std::string> result;
    for (size_t i = 0; i < string.size(); ++i) {
        result.push_back(string.substr(0, i + 1));
    }
    return result;"
1,1.0,HumanEval_14_all_prefixes,"
#include<assert.h>
#include<bits/stdc++.h>

// Return vector of all prefixes from shortest to longest of the input string
// >>> all_prefixes((""abc""))
// (std::vector<std::string>({(std::string)""a"", (std::string)""ab"", (std::string)""abc""}))
std::vector<std::string> all_prefixes(std::string str) {
    std::vector<std::string> prefixes;
    for (size_t i = 0; i < str.size(); i++) {
        prefixes.push_back(str.substr(0, i + 1));
    }
    return prefixes;
"
1,1.0,HumanEval_14_all_prefixes,"
std::vector<std::string> all_prefixes(std::string str) {
    std::vector<std::string> prefixes;
    for (size_t i = 0; i < str.size(); i++) {
        prefixes.push_back(str.substr(0, i + 1));
    }
    return prefixes;"
1,1.0,HumanEval_14_all_prefixes,"
#include<assert.h>
#include<bits/stdc++.h>

// Return vector of all prefixes from shortest to longest of the input string
std::vector<std::string> all_prefixes(std::string str) {
    std::vector<std::string> prefixes;
    for (int i = 0; i < str.size(); i++) {
        prefixes.push_back(str.substr(0, i + 1));
    }
    return prefixes;
"
1,1.0,HumanEval_53_add,"
long add(long x, long y) {
    return x + y;
"
0,0.0,HumanEval_53_add,"
    return x + y;"
0,0.0,HumanEval_53_add,"
    return x + y;"
1,1.0,HumanEval_53_add,"
long add(long x, long y) {
    return x + y;"
0,0.0,HumanEval_53_add,"
    return x + y;"
1,1.0,HumanEval_53_add,"

long add(long x, long y) {
    return x + y;
"
1,1.0,HumanEval_53_add,"
long add(long x, long y) {
    return x + y;"
0,0.0,HumanEval_53_add,"
    return x+y;"
0,0.0,HumanEval_53_add,"
    return x + y;"
1,1.0,HumanEval_53_add,"
long add(long x, long y) {
    return x + y;
"
1,1.0,HumanEval_159_eat,"
std::vector<long> eat(long number, long need, long remaining) {
    assert(0 <= number && number <= 1000);
    assert(0 <= need && need <= 1000);
    assert(0 <= remaining && remaining <= 1000);

    long total_eaten = number;
    long eaten = std::min(need, remaining);
    total_eaten += eaten;
    long left = remaining - eaten;

    return {total_eaten, left};"
1,1.0,HumanEval_159_eat,"
std::vector<long> eat(long number, long need, long remaining) {
    assert(0 <= number && number <= 1000);
    assert(0 <= need && need <= 1000);
    assert(0 <= remaining && remaining <= 1000);

    long total_eaten = number;
    if (need <= remaining) {
        total_eaten += need;
        remaining -= need;
    } else {
        total_eaten += remaining;
        remaining = 0;
    }

    return {total_eaten, remaining};"
